"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2018","20005.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2019","20243.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2020","20075.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2021","20941.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2022","25822.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","792","TUR","Turkiye","2023","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2005","3495.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2006","2797.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2007","3361.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2008","3838.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2009","2181.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2010","1421.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2011","1934.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2012","2965.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2013","2444.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2014","2820.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2015","2938.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2016","2845.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2017","3185.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2018","3404.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2019","3583.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2020","3504.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2021","4256.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2022","5059.7",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2023","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2005","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2006","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2007","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2008","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2009","..",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","804","UKR","Ukraine","2010","6857.4",
